OGLE-BLG-RRLYR-00232  15.533 16.586  0.39893952 0.00000041  5000.01742  0.865  0.569 4.113  0.403 2.234
OGLE-BLG-RRLYR-00233  16.243 17.506  0.45406866 0.00000089  5000.05827  0.634  0.468 4.327  0.328 2.512
OGLE-BLG-RRLYR-00234  16.254 17.571  0.56377182 0.00000272  5000.29214  0.327  0.416 4.797  0.232 3.566
OGLE-BLG-RRLYR-00235  15.658 16.950  0.61290263 0.00000092  5000.10866  0.740  0.560 4.409  0.345 2.570
OGLE-BLG-RRLYR-00236  16.416 17.558  0.59700397 0.00000088  5000.27998  0.776  0.536 4.246  0.357 2.486
OGLE-BLG-RRLYR-00239  15.431 17.032  0.60999880 0.00000195  5000.53936  0.265  0.376 4.764  0.180 3.504
OGLE-BLG-RRLYR-00240  15.579 17.000  0.74774869 0.00000234  5000.51301  0.289  0.386 4.972  0.152 3.989
OGLE-BLG-RRLYR-00241  15.879 17.492  0.59918418 0.00000118  5000.35641  0.432  0.523 4.657  0.322 3.293
OGLE-BLG-RRLYR-00242  15.944 17.237  0.57576665 0.00000109  5000.28520  0.440  0.474 4.556  0.293 3.063
OGLE-BLG-RRLYR-00244  16.715 18.250  0.59880610 0.00000483  5000.45261  0.315  0.438 4.716  0.214 3.594
OGLE-BLG-RRLYR-00247  15.834 17.000  0.47225095 0.00000039  5000.29059  0.794  0.498 4.141  0.384 2.254
OGLE-BLG-RRLYR-00252  13.020 14.909  0.32912514 0.00000212  5000.24045  0.113  0.549 3.938  0.056 1.818
OGLE-BLG-RRLYR-00253  15.416 16.731  0.85554348 0.00000291  5000.46146  0.484  0.425 4.842  0.201 3.681
OGLE-BLG-RRLYR-00254  15.873 17.157  0.53145992 0.00000068  5000.01914  0.575  0.506 4.333  0.339 2.705
OGLE-BLG-RRLYR-00256  15.787 16.970  0.46672750 0.00000048  5000.42144  0.820  0.504 4.070  0.392 2.123
OGLE-BLG-RRLYR-00258  15.480 16.702  0.56903788 0.00000113  5000.27081  0.556  0.523 4.483  0.341 2.924
OGLE-BLG-RRLYR-00259  16.290 17.802  0.46789191 0.00000042  5000.42532  0.881  0.541 4.183  0.377 2.342
OGLE-BLG-RRLYR-00261  15.871 17.152  0.54621507 0.00000273  5000.16436  0.688  0.480 4.200  0.332 2.359
OGLE-BLG-RRLYR-00263  17.123 18.836  0.75739888 0.00000351  5000.19851  0.375  0.451 4.703  0.277 3.345
OGLE-BLG-RRLYR-00264  17.383 18.747  0.46714818 0.00000358  5000.31236  0.473  0.485 4.672  0.292 3.149
