OGLE-BLG-RRLYR-00682  16.754 18.239  0.26287034 0.00000068  5000.16512  0.279  0.185 4.846  0.084 3.319
OGLE-BLG-RRLYR-00683  17.180 19.344  0.32146184 0.00000135  5000.11341  0.255  0.128 4.769  0.099 3.705
OGLE-BLG-RRLYR-00686  16.099 17.625  0.35079706 0.00000099  5000.06239  0.277  0.052 5.328  0.066 4.609
OGLE-BLG-RRLYR-00688  16.666    -    0.32011060 0.00000138  5000.07155  0.258  0.115 5.115  0.095 4.201
OGLE-BLG-RRLYR-00689  16.931 19.096  0.33642656 0.00000238  5000.14076  0.262  0.108 4.824  0.087 4.389
OGLE-BLG-RRLYR-00692  16.852 18.224  0.32427319 0.00000114  5000.31803  0.300  0.139 4.864  0.111 3.641
OGLE-BLG-RRLYR-00694  16.596 18.007  0.24776511 0.00000058  5000.17430  0.211  0.144 4.609  0.000   -  
OGLE-BLG-RRLYR-00696  16.718 18.189  0.26977594 0.00000060  5000.13627  0.231  0.113 4.622  0.075 4.223
OGLE-BLG-RRLYR-00699  16.768 18.756  0.25585183 0.00000119  5000.10434  0.242  0.213 4.831  0.066 3.281
OGLE-BLG-RRLYR-00704  16.525 18.265  0.30502554 0.00000253  5000.05504  0.332  0.225 4.972  0.000   -  
